
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,
